,Customer,clust,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
8912,GY43856,3,1,1,0,1,22,1,0,0,1,0,2,1,1,3,0,0.030104140280890163,0.7566237585141177,0.19831223628691982,0.8,0.10101010101010101,0.0,0.0,0.03890647631768749
8913,BA87216,1,1,0,1,1,9,1,1,1,0,1,4,3,3,0,0,0.2330960908557803,0.5056460727538232,0.11392405063291139,0.2571428571428571,0.45454545454545453,0.0,0.125,0.14596628405698425
8914,OH83983,1,1,1,1,2,8,1,1,1,1,1,4,0,1,5,1,0.020018287544295233,0.3128394394935038,0.1308016877637131,0.6857142857142857,0.9595959595959596,0.8,0.0,0.15260267066357247
8915,ZU83252,0,1,0,0,4,58,1,0,0,1,1,5,2,3,0,1,0.08358024038128034,0.6190876266490634,0.046413502109704644,0.2,0.797979797979798,0.0,0.125,0.0011430930521801786
8916,DN92191,0,1,0,0,4,56,1,1,1,0,1,5,3,1,0,2,0.079649742955362,0.6873005871115512,0.0379746835443038,0.11428571428571428,0.3333333333333333,0.0,0.125,0.2802518592086807
8917,XR74007,3,1,0,1,0,20,1,0,0,1,0,0,2,0,0,1,0.02016764737840261,0.6287494623978556,0.11392405063291139,0.5142857142857142,0.5252525252525253,0.0,0.0,0.03263191760647023
8918,GB32334,3,1,0,0,1,22,1,0,2,1,1,5,1,3,0,0,0.04275558663768845,0.24706694271911664,0.029535864978902954,0.37142857142857144,0.6363636363636364,0.0,0.875,0.07424993369774519
8919,QW59726,2,1,0,0,4,25,1,0,1,1,1,4,1,0,0,1,0.012855294341615607,0.8729058521119013,0.05063291139240506,0.05714285714285714,0.30303030303030304,0.2,0.0,0.12107983428227849
8920,XO43812,2,1,0,0,4,38,1,1,1,1,1,3,3,2,2,1,0.07528392409550999,0.5649273361938768,0.5822784810126582,0.11428571428571428,0.7575757575757576,0.0,0.0,0.3301260123898068
8921,UI75273,3,1,0,1,3,16,1,0,1,1,0,2,1,2,5,1,0.06906842639304796,0.47736069853272123,0.13924050632911392,0.7142857142857143,0.3333333333333333,0.0,0.25,0.15592086396686655
8922,MR76405,0,1,0,1,1,42,1,0,0,1,0,1,0,0,0,1,0.09299152238534536,0.4653884238005221,0.08016877637130802,0.34285714285714286,0.46464646464646464,0.2,0.125,0.040944404185868914
8923,VF65251,0,1,0,0,1,45,4,1,1,2,1,4,3,1,2,0,0.05865558230390627,0.0,0.540084388185654,0.6571428571428571,0.1414141414141414,0.0,0.0,0.6004620813683207
8924,GH31245,1,1,0,0,3,13,1,0,2,1,0,2,2,1,3,1,0.13259522933047904,0.7328792470569409,0.18565400843881857,0.17142857142857143,0.9090909090909091,0.0,0.125,0.09820210674436301
8925,UW20734,0,1,0,1,1,57,1,0,0,1,1,4,1,1,5,2,0.02078767710330464,0.8293375741390864,0.11814345991561181,0.8,0.5050505050505051,0.0,0.0,0.010275912712437893
8926,KK61203,2,1,0,2,3,29,2,1,1,1,1,4,0,3,0,1,0.02500500334356142,0.20923975555355517,0.17721518987341772,0.7142857142857143,0.8888888888888888,0.0,0.0,0.17085273383169
8927,UQ54273,0,1,1,0,1,45,3,1,1,0,1,5,1,3,0,1,0.12148848805957953,0.2525579860173433,0.02109704641350211,0.37142857142857144,0.43434343434343436,0.0,0.125,0.10946615772074915
8928,PV48046,2,1,0,1,4,34,1,1,1,0,1,5,0,2,3,0,0.041383535247876406,0.39729548614236704,0.3037974683544304,0.2571428571428571,0.6262626262626263,0.0,0.0,0.22062563338110147
8929,QW21219,3,1,1,0,3,16,4,0,1,0,0,0,1,0,0,1,0.17893507411627335,0.0,0.008438818565400843,0.11428571428571428,0.5252525252525253,0.0,0.125,0.23677657290104162
8930,PR80703,0,1,0,0,0,58,1,0,0,1,1,5,0,1,0,1,0.04725624073200834,0.5134475550354567,0.04219409282700422,0.4857142857142857,0.8888888888888888,0.0,1.0,0.05930809508156128
8931,OI44122,2,1,0,0,0,29,1,1,1,1,1,4,0,0,3,1,0.08531747443284829,0.4560866564647283,0.21940928270042195,0.17142857142857143,0.9696969696969697,0.0,0.25,0.21355265721885802
8932,YM44855,2,1,0,2,4,29,1,0,0,2,1,3,0,1,3,2,0.057388108301677926,0.5296106260189436,0.4472573839662447,0.08571428571428572,0.43434343434343436,0.2,0.0,0.10012429948657689
8933,CS35098,3,1,0,1,1,23,1,1,2,1,0,2,1,3,0,1,0.10210339712686974,0.9393784819115631,0.0970464135021097,0.5714285714285714,0.13131313131313133,0.0,0.125,0.07359782506752503
8934,VV57998,2,1,0,0,0,27,4,1,1,2,0,1,0,0,0,1,0.008089008346544113,0.0,0.04219409282700422,0.4857142857142857,0.2222222222222222,0.0,0.0,0.1177616409789844
8935,ZC17826,0,1,0,0,0,47,4,1,1,2,1,4,0,2,0,1,0.16768794381516777,0.0,0.012658227848101266,0.05714285714285714,1.0,0.0,0.125,0.10614796441745504
8936,WD85096,1,1,0,0,4,10,0,0,2,1,0,2,0,0,5,1,0.03692192132963949,0.27598243666296596,0.008438818565400843,0.8857142857142857,0.7878787878787878,0.0,0.625,0.0833465145393893
8937,LZ57827,2,1,0,0,0,25,1,1,2,1,1,4,0,1,3,1,0.14778007045484892,0.377021634110481,0.24050632911392406,0.3142857142857143,0.6262626262626263,0.0,0.125,0.12174061895105134
8938,CV70978,1,1,0,0,0,8,1,1,1,0,1,4,3,0,0,1,0.07194669302357885,0.9761054600374071,0.016877637130801686,0.2857142857142857,0.0707070707070707,0.0,0.125,0.1078070610691021
8939,GQ42004,2,1,0,0,1,35,4,1,1,1,1,5,1,2,0,2,0.11464172331777805,0.0,0.05485232067510549,0.34285714285714286,0.6868686868686869,0.0,0.125,0.12273893093392554
8940,AV93209,2,1,0,2,3,23,1,0,1,1,1,5,0,0,0,1,0.13004930428032607,0.3128894489953091,0.18143459915611815,0.5142857142857142,0.030303030303030304,0.0,0.125,0.17251183048333704
8941,BV27017,0,1,0,2,1,52,4,0,1,0,0,0,0,0,3,1,0.19286516446594,0.0,0.4219409282700422,0.02857142857142857,0.6868686868686869,0.2,0.125,0.2670803396272189
8942,VU71619,3,1,0,0,0,21,1,1,2,1,1,5,2,0,3,1,0.13974510147872843,0.9642031986077355,0.20675105485232068,0.8285714285714286,0.41414141414141414,0.0,0.125,0.1312756547951484
8943,FM12425,0,1,0,1,1,56,1,1,1,0,1,4,0,3,2,1,0.21417727972998343,0.26493033676398514,0.7848101265822784,0.6,0.3939393939393939,0.0,0.75,0.45676519059242104
8944,DY27031,3,1,0,0,3,17,4,1,1,2,1,3,0,0,0,0,0.031323089692069636,0.0,0.0379746835443038,0.7714285714285715,0.24242424242424243,0.6,0.25,0.14957343289167704
8945,UE75424,2,1,0,1,2,38,1,1,0,1,0,2,0,2,3,1,0.1084954532319843,0.7574239105430032,0.3037974683544304,0.6857142857142857,0.6868686868686869,0.0,0.375,0.015229144728994753
8946,MU67498,3,1,1,0,1,15,4,0,1,1,0,1,1,0,0,1,0.06512130961737554,0.0,0.02109704641350211,0.45714285714285713,0.7777777777777778,0.0,0.125,0.10946615772074915
8947,IX32007,0,1,0,0,0,51,4,1,1,2,1,4,2,2,3,2,0.011873312244584438,0.0,0.20253164556962025,0.05714285714285714,0.08080808080808081,0.8,0.0,0.39598760249843373
8948,DF86803,2,1,0,0,3,29,4,1,1,2,0,2,0,0,0,1,0.04188304995950476,0.0,0.05063291139240506,0.2571428571428571,0.43434343434343436,0.0,0.25,0.18163686206739582
8949,JS10224,2,1,0,0,1,31,1,0,0,1,1,4,1,1,0,1,0.2016918430013541,0.7674058071033496,0.016877637130801686,0.7714285714285715,0.26262626262626265,0.0,0.125,0.003549223548971359
8950,HA93483,2,1,0,0,0,26,0,0,1,1,1,4,1,1,4,2,0.029733714542002198,0.11813244516458127,0.20675105485232068,0.5714285714285714,0.20202020202020202,0.0,0.0,0.2794607632129201
8951,WW80551,0,1,0,0,3,45,4,1,1,2,1,5,0,1,0,2,0.05720547430087399,0.0,0.008438818565400843,0.17142857142857143,0.5858585858585859,0.0,0.125,0.15675041229269007
8952,WI89701,3,1,0,0,1,23,4,0,1,1,1,5,0,1,5,1,0.04676426689973656,0.0,0.05485232067510549,0.05714285714285714,0.3434343434343434,0.0,1.0,0.14942553514018192
8953,JQ81164,3,1,0,1,1,17,0,0,1,1,0,0,0,0,5,0,0.05843419220839153,0.26633060281453474,0.10126582278481013,0.42857142857142855,0.2828282828282828,0.0,0.625,0.1409889941020431
8954,KA25468,0,1,0,0,4,46,1,1,1,1,1,5,0,3,0,2,0.036932467267239234,0.46185775297306486,0.0,0.22857142857142856,0.32323232323232326,0.0,0.875,0.13099152896323166
8955,IW31117,2,1,0,0,2,31,1,1,0,2,1,4,0,0,5,0,0.045716561253375705,0.2114601774337124,0.04219409282700422,0.45714285714285713,0.797979797979798,0.0,0.375,0.02737305821103643
8956,MI91352,3,1,1,0,0,16,1,1,1,1,1,3,1,2,0,1,0.07963502243880524,0.26002940558706156,0.04219409282700422,0.45714285714285713,0.3838383838383838,0.0,0.125,0.2736745720443401
8957,CP93345,2,1,0,0,0,30,1,0,2,0,0,2,1,2,0,0,0.011789463525102625,0.8531621007991519,0.05063291139240506,0.22857142857142856,0.3939393939393939,0.4,0.0,0.11052650540129924
8958,CZ20440,3,1,0,0,3,17,4,0,1,2,0,1,0,0,0,0,0.029388750056627683,0.0,0.004219409282700422,0.02857142857142857,0.020202020202020204,0.2,0.75,0.1396034838708332
8959,KZ35883,0,1,0,2,1,46,1,0,0,1,1,4,1,1,0,1,0.3854987926046456,0.915583960952581,0.24050632911392406,0.6571428571428571,0.030303030303030304,0.0,0.125,0.017783480947097023
8960,SJ30138,2,1,0,0,3,27,4,1,1,0,0,2,0,2,3,1,0.02759533591717864,0.0,0.24050632911392406,0.34285714285714286,0.8888888888888888,0.0,0.0,0.19573918360639572
8961,AO77635,2,1,0,0,1,27,1,0,0,1,1,4,2,1,3,1,0.02588457541998124,0.2899250857662956,0.1729957805907173,0.22857142857142856,0.98989898989899,0.0,0.0,0.084888557774521
8962,PJ36160,0,1,0,0,0,58,1,1,2,2,1,4,2,0,3,2,0.17653443706313313,0.8360488492813635,0.17721518987341772,0.7714285714285715,0.6565656565656566,0.0,0.125,0.1264855859475075
8963,XT41916,3,1,0,0,3,24,4,0,1,2,1,5,0,0,0,1,0.03986199659752098,0.0,0.046413502109704644,0.2571428571428571,0.8484848484848485,0.0,0.25,0.1296533703873952
8964,EA61783,1,1,0,0,0,3,1,0,1,2,1,5,1,1,3,1,0.2988533402777286,0.3587481621508087,0.20675105485232068,0.5714285714285714,0.5151515151515151,0.0,0.125,0.18246641039321934
8965,IS12075,3,1,0,0,3,15,4,0,1,2,0,0,2,3,0,2,0.039324374442829525,0.0,0.04219409282700422,0.2571428571428571,0.020202020202020204,0.2,0.75,0.22592330837963595
8966,QV14053,0,1,0,0,3,49,1,1,0,0,1,5,3,3,5,1,0.009947657968493666,0.5381722527280183,0.029535864978902954,0.7142857142857143,0.696969696969697,0.0,0.0,0.022004236309047413
8967,ZZ68210,3,1,0,2,3,15,4,1,1,2,1,4,0,2,0,1,0.3542783350329459,0.0,0.20675105485232068,0.7714285714285715,0.898989898989899,0.0,0.125,0.34725448889173627
8968,BT57285,2,1,0,1,3,28,4,1,1,1,1,3,0,0,3,1,0.03273917373141002,0.0,0.26582278481012656,0.9142857142857143,0.3939393939393939,0.0,0.0,0.20569376351627805
8969,UF88512,1,1,0,1,0,5,1,1,1,2,0,2,1,3,0,1,0.0680921234795645,0.5752793030675828,0.14767932489451477,0.4,0.6161616161616161,0.0,0.875,0.15923905727016066
8970,RI76399,0,1,0,0,3,42,1,0,1,1,0,1,0,0,5,1,0.1932816505754146,0.3711605204988948,0.008438818565400843,0.2,0.7070707070707071,0.0,0.125,0.10448886776580799
8971,OY95386,0,1,0,0,0,50,4,0,1,1,1,4,2,1,3,1,0.08007830570390222,0.0,0.22784810126582278,0.6,0.6262626262626263,0.0,1.0,0.19076189365145457
8972,BJ58596,2,1,0,0,3,40,4,0,1,2,0,2,1,1,5,0,0.007226325823853387,0.0,0.046413502109704644,0.6285714285714286,0.5555555555555556,0.0,0.0,0.17914821708992523
8973,HV75193,0,1,0,0,4,54,0,0,2,1,1,4,0,2,0,1,0.011895111817914321,0.26929116532141106,0.05063291139240506,0.34285714285714286,0.8080808080808081,0.0,0.0,0.09055453702133519
8974,LI81655,0,1,0,2,4,42,1,1,1,1,1,4,3,0,4,1,0.058212790323229666,0.21590102119402688,0.4472573839662447,0.8857142857142857,0.4444444444444444,0.2,0.0,0.2770349195371012
8975,XP61922,1,1,1,0,0,10,1,0,0,2,1,5,1,3,0,1,0.007770083138975968,0.8946799891979476,0.008438818565400843,0.3142857142857143,0.020202020202020204,0.0,0.0,0.021316128046647616
8976,JA12512,2,1,0,0,0,31,1,0,2,1,1,5,0,0,5,1,0.04492684030052986,0.9744251407767476,0.029535864978902954,0.7142857142857143,0.13131313131313133,0.0,0.5,0.07961494970114434
8977,FP20500,2,1,0,1,0,33,4,1,1,2,0,0,0,0,5,1,0.05362601956202861,0.0,0.11814345991561181,0.14285714285714285,0.16161616161616163,0.0,0.25,0.29382495725870633
8978,MS88882,3,1,0,1,1,23,0,1,1,2,1,5,1,0,5,1,0.04594762552805151,0.2464068172952861,0.06751054852320675,0.14285714285714285,0.7272727272727273,0.0,0.625,0.16619526966651252
8979,QH52104,1,1,0,2,4,6,4,1,1,2,1,4,0,2,0,1,0.024627789948678414,0.0,0.18143459915611815,0.7142857142857143,0.8787878787878788,0.0,0.0,0.17251183048333704
8980,BM92346,0,1,1,1,3,49,1,0,1,1,1,3,2,0,0,2,0.02482407278711549,0.6668867084746102,0.1518987341772152,0.0,0.40404040404040403,0.0,0.0,0.1928701067297671
8981,NS23754,0,1,0,0,3,58,1,0,1,1,0,2,2,2,0,0,0.008213142265687876,0.2137906202178414,0.016877637130801686,0.4,0.6666666666666666,0.0,0.0,0.1078070610691021
8982,ZG54759,1,1,0,0,1,5,1,0,2,0,0,1,0,1,0,1,0.011531744639006731,0.4141586901511287,0.05063291139240506,0.11428571428571428,0.898989898989899,0.2,0.0,0.09284439698784354
8983,LI31082,0,1,1,0,0,53,1,0,2,1,1,4,0,1,3,1,0.1331719223757404,0.7306788289775057,0.189873417721519,0.9714285714285714,0.36363636363636365,0.2,0.125,0.1449175821979933
8984,UY51200,0,1,0,0,1,57,1,1,2,1,0,2,0,0,3,1,0.0858541648738331,0.7711865254398336,0.21518987341772153,0.6,0.6565656565656566,0.2,0.625,0.15083790752876253
8985,UV44323,0,1,0,1,1,51,4,0,1,1,1,4,1,1,3,0,0.036905568487314855,0.0,0.3037974683544304,0.3142857142857143,0.9595959595959596,0.0,0.0,0.22062563338110147
8986,TO55166,2,1,0,0,0,25,1,1,0,1,1,4,2,1,5,1,0.00862112042543879,0.727798281673518,0.016877637130801686,0.6571428571428571,0.9393939393939394,0.0,0.0,0.031579945944495
8987,TZ28073,3,1,0,0,0,21,1,1,1,1,1,5,1,1,3,1,0.03000656627528213,0.23356437723167403,0.21518987341772153,0.0,0.8686868686868687,0.0,0.0,0.18578460369651345
8988,UF31027,3,1,0,0,1,17,1,0,2,1,1,5,0,0,3,2,0.029482184717130388,0.7679259059221252,0.1940928270042194,0.8857142857142857,0.46464646464646464,0.2,0.0,0.17301822169157843
8989,UV48386,3,1,0,0,4,14,1,1,1,1,0,0,0,1,0,1,0.009825210411000446,0.40161630709834867,0.02531645569620253,0.6857142857142857,0.1717171717171717,0.0,0.0,0.12462983173070882
8990,HO74982,1,1,0,0,0,13,1,0,1,1,1,5,2,2,5,2,0.04279585568799001,0.7490223142397056,0.029535864978902954,0.5428571428571428,0.36363636363636365,0.6,0.75,0.11608043029719657
8991,BD12981,3,1,0,0,1,19,1,0,2,2,1,4,0,0,0,1,0.04709324151654727,0.39344475450335564,0.05485232067510549,0.8285714285714286,0.010101010101010102,0.2,1.0,0.09578755149303281
8992,JC18314,3,1,0,1,0,21,1,1,1,0,1,3,1,0,5,1,0.06375053218490145,0.2812634400536102,0.12236286919831224,0.45714285714285713,0.0,0.0,0.375,0.14928447736027836
8993,BP90016,0,1,0,0,4,43,1,1,2,1,0,2,2,0,3,2,0.07865062099565623,0.7804682889749053,0.17721518987341772,0.22857142857142856,0.494949494949495,0.0,0.25,0.11181898973760616
8994,PS23376,0,1,0,0,3,42,1,0,0,1,0,1,0,1,5,0,0.04633683775032911,0.6968123943549275,0.0379746835443038,0.9714285714285714,0.3333333333333333,0.0,0.375,0.022382606089325546
8995,LX30483,1,1,0,0,1,8,4,0,1,2,1,4,0,0,3,1,0.018096135689904796,0.0,0.1729957805907173,0.05714285714285714,0.36363636363636365,0.6,0.0,0.16919363718004296
8996,FQ93665,1,1,0,0,3,9,1,0,1,1,0,2,1,0,0,2,0.20928463757781318,0.21915163881137417,0.02531645569620253,0.45714285714285713,0.3434343434343434,0.0,0.125,0.24379168288288183
8997,LG73224,1,1,0,0,3,9,1,1,1,2,1,4,3,3,0,1,0.00948855749175886,0.5258199057820986,0.029535864978902954,0.45714285714285713,0.7373737373737373,0.0,0.0,0.1310625687166941
8998,WJ92113,0,1,0,2,0,40,1,0,1,1,1,4,0,0,0,1,0.14901250625214887,0.9107830487792681,0.2320675105485232,0.6285714285714286,0.9595959595959596,0.0,0.125,0.1924209903031016
8999,ZT26848,1,1,0,0,3,7,1,1,2,1,1,5,0,0,3,1,0.07879781228382655,0.4045468639041418,0.18565400843881857,0.02857142857142857,0.797979797979798,0.0,0.625,0.13046806184834833
9000,SO42230,2,1,0,1,4,32,2,0,0,1,1,5,0,0,5,0,0.06420760074051617,0.2249427391204329,0.12236286919831224,0.22857142857142856,0.9696969696969697,0.0,0.875,0.03064715376226516
9001,VB65967,1,1,0,1,0,6,1,1,2,1,1,4,0,1,3,1,0.3135571725188538,0.49340374671187526,0.32489451476793246,0.08571428571428572,0.5858585858585859,0.0,0.125,0.13347414865469567
9002,ED82243,1,1,1,0,1,12,3,1,1,1,1,4,0,0,0,1,0.06289248062332027,0.26811094107880495,0.008438818565400843,0.9142857142857143,0.1919191919191919,0.0,0.125,0.10448886776580799
9003,AU62013,2,1,0,0,2,41,1,0,2,1,1,3,0,1,4,2,0.28158692347821085,0.6758484111981277,0.1729957805907173,0.2,0.5555555555555556,0.0,0.125,0.1023490226272513
9004,TT68630,3,1,0,1,0,16,1,0,1,1,1,3,1,2,5,1,0.017846649440710502,0.9023014372730819,0.09282700421940929,0.08571428571428572,0.12121212121212122,0.0,0.0,0.137670800798749
9005,RV82726,0,1,0,2,3,48,1,1,1,1,1,5,3,1,0,1,0.031191407402231013,0.22772326742080995,0.21518987341772153,0.45714285714285713,0.696969696969697,0.0,0.0,0.18578460369651345
9006,VC11777,2,1,0,0,3,39,1,0,1,2,1,3,0,1,0,2,0.04039975963849557,0.805363018973605,0.016877637130801686,0.5714285714285714,0.43434343434343436,0.4,1.0,0.11849207314261286
9007,HZ68892,1,1,0,0,1,4,1,1,1,1,1,4,1,2,4,0,0.03298803918199793,0.8526119962792931,0.22784810126582278,0.17142857142857143,0.9696969696969697,0.0,0.0,0.1923408362330543
9008,RY44243,1,1,0,0,1,5,1,0,0,1,1,4,2,0,0,1,0.04970821280701602,0.6561446674868225,0.05063291139240506,0.3142857142857143,0.1414141414141414,0.0,0.25,0.021247452851558907
9009,DR77989,1,1,0,0,1,14,4,1,2,0,1,3,0,2,0,1,0.03546598046009688,0.0,0.029535864978902954,0.45714285714285713,0.12121212121212122,0.0,0.75,0.06883168696085847
9010,PU25344,3,1,0,0,0,16,4,1,1,2,1,4,0,2,3,0,0.06604519621413703,0.0,0.189873417721519,0.6857142857142857,0.7777777777777778,0.0,0.625,0.4312612813841294
9011,NC80854,0,1,0,0,1,57,4,0,1,2,1,4,2,0,0,1,0.03736990567968462,0.0,0.04219409282700422,0.6285714285714286,0.5757575757575758,0.0,1.0,0.17685001255854937
9012,PG90331,2,1,0,0,1,29,0,1,1,1,1,4,2,0,5,1,0.20555614300781366,0.11658215060861564,0.0379746835443038,0.5428571428571428,0.08080808080808081,0.0,0.125,0.11610254432733735
9013,TI14001,0,1,1,0,1,52,1,1,2,2,0,2,1,0,5,1,0.06888896761439402,0.6093157699962993,0.012658227848101266,0.2857142857142857,0.6161616161616161,0.0,0.125,0.07987958598643612
9014,FP51143,3,1,0,0,1,19,4,1,1,2,0,1,0,1,5,1,0.002853424898412062,0.0,0.004219409282700422,0.45714285714285713,0.797979797979798,0.0,0.0,0.15426176731521948
9015,LK19630,3,1,0,0,3,19,1,0,1,1,1,4,0,3,0,1,0.012396670940320207,0.5222592292535582,0.046413502109704644,0.22857142857142856,0.5555555555555556,0.2,0.0,0.125098628154469
9016,JK16503,0,1,0,0,3,54,4,1,1,1,1,3,0,1,5,1,0.03706858942765692,0.0,0.02531645569620253,0.4857142857142857,0.21212121212121213,0.0,0.375,0.1111252543723962
9017,WG29557,0,1,0,0,4,54,1,1,2,1,1,4,1,1,0,1,0.038924344322810986,0.7493323731508986,0.008438818565400843,0.2857142857142857,0.31313131313131315,0.0,1.0,0.07125313506748597
9018,EQ96084,1,1,0,1,0,3,1,0,0,0,0,2,3,3,0,1,0.07275558844973265,0.33969454196297294,0.16033755274261605,0.2857142857142857,0.030303030303030304,0.0,0.375,0.0769154535866673
9019,WH28633,3,1,0,0,1,14,1,1,0,2,1,4,2,0,0,1,0.012271927938531886,0.750552604994949,0.05485232067510549,0.8571428571428571,0.42424242424242425,0.0,0.0,0.01933938904555948
9020,KN50049,2,1,0,2,1,26,2,1,1,2,1,3,0,1,3,1,0.20858623558417005,0.24058571128514417,0.48523206751054854,0.4,0.6161616161616161,0.0,0.125,0.39185867295147503
9021,RN48574,2,1,1,1,1,31,3,0,1,0,0,2,0,1,0,1,0.053739964954093736,0.18580530300757145,0.10548523206751055,0.6,0.7676767676767676,0.0,0.625,0.14264809075369014
9022,PD11073,0,1,0,1,1,46,1,0,2,1,1,5,0,0,0,1,0.07020762359413307,0.3505165981536492,0.14767932489451477,0.6,0.47474747474747475,0.0,0.5,0.14534646801486273
9023,FS86064,2,1,0,0,0,31,4,1,1,2,1,5,0,1,0,1,0.002701566592461394,0.0,0.012658227848101266,0.0,0.7878787878787878,0.0,0.0,0.1472965636519511
9024,JU47573,3,1,0,0,0,18,4,0,1,2,1,5,0,1,0,0,0.004822377034274162,0.0,0.012658227848101266,0.8571428571428571,0.8585858585858586,0.0,0.0,0.16683569963888564
9025,VN59368,0,1,1,1,1,57,1,0,1,1,1,4,1,0,0,1,0.05677895452624805,0.7262179814164691,0.08860759493670886,0.7428571428571429,0.1919191919191919,0.6,0.875,0.13601170414710195
9026,UI19516,2,1,0,1,1,38,1,1,2,0,0,1,2,0,1,1,0.18435962437416217,0.6563247016933217,0.6413502109704642,0.45714285714285713,0.0,0.0,0.375,0.2648413845480796
9027,ZV55368,0,1,0,0,3,43,1,1,0,1,0,1,3,0,0,1,0.04680675391424604,0.7566437623148399,0.04219409282700422,0.6857142857142857,0.5353535353535354,0.0,0.875,0.036230342703581594
9028,OS54451,3,1,0,0,0,24,1,1,0,1,1,4,1,3,0,1,0.008962880239107265,0.31970074314119684,0.02531645569620253,0.8571428571428571,0.9090909090909091,0.0,0.0,0.04146403152893909
9029,IP93821,0,1,1,0,3,41,3,0,1,2,1,3,0,0,3,1,0.02091344197275746,0.25151778837979216,0.16877637130801687,0.2,0.5454545454545454,0.0,0.0,0.24005029826632995
9030,AR17553,0,1,0,1,4,52,2,1,1,1,0,0,2,1,0,1,0.05173991726779571,0.22948360188435804,0.08016877637130802,0.7428571428571429,0.8383838383838383,0.0,0.5,0.16873488278441198
9031,SM10031,0,1,0,1,4,55,4,1,1,1,1,5,0,1,0,1,0.012716735568159384,0.0,0.07172995780590717,0.6285714285714286,0.98989898989899,0.0,0.0,0.13767827917690628
9032,CK14803,2,1,0,0,1,35,1,1,0,0,1,4,1,1,3,0,0.029811640019959937,0.9425990938278273,0.1940928270042194,0.42857142857142855,0.7070707070707071,0.0,0.0,0.017981469937311596
9033,CJ35075,2,1,0,0,3,36,4,0,1,2,1,3,2,0,0,1,0.03398411679691767,0.0,0.029535864978902954,0.45714285714285713,0.35353535353535354,0.2,0.25,0.11278435102404324
9034,NA56063,1,1,0,1,1,11,4,1,1,1,0,2,2,1,3,0,0.5050022287336207,0.0,0.29957805907172996,0.6857142857142857,0.494949494949495,0.0,0.125,0.31255972793311854
9035,CA62597,0,1,0,0,0,41,4,0,1,1,0,1,0,0,3,1,0.0685868047183322,0.0,0.16877637130801687,0.4857142857142857,0.20202020202020202,0.0,0.25,0.33809559963840413
9036,ZO23305,1,1,1,0,0,15,1,1,1,1,1,4,1,2,5,1,0.037230011151490106,0.2563687100549104,0.008438818565400843,0.7714285714285715,0.5252525252525253,0.0,0.75,0.1213808459160125
9037,UD20999,2,1,0,0,4,38,4,1,1,1,0,2,1,1,0,1,0.007855587235441976,0.0,0.029535864978902954,0.9142857142857143,0.2828282828282828,0.0,0.0,0.11278435102404324
9038,FQ66351,1,1,0,1,0,4,1,0,1,2,1,4,0,0,3,0,0.04205322934024394,0.33687400606115164,0.32489451476793246,0.37142857142857144,0.21212121212121213,0.2,0.0,0.3017579984101644
9039,AB69140,2,1,0,0,4,33,1,1,1,1,1,4,0,1,0,2,0.28486197814948644,0.3601384263009972,0.0379746835443038,0.4,0.8585858585858586,0.0,0.125,0.11610254432733735
9040,CT53265,0,1,0,0,1,50,2,0,1,1,1,5,1,0,5,1,0.009319212203991966,0.18837579140036606,0.03375527426160337,0.5714285714285714,0.898989898989899,0.0,0.0,0.15685259640111016
9041,WN91223,2,1,0,1,4,27,1,1,2,0,1,5,2,0,0,1,0.11267830029308049,0.8282273631990078,0.1308016877637131,0.42857142857142855,0.20202020202020202,0.0,0.125,0.10450906450238072
9042,MP48946,1,1,0,0,3,9,1,0,0,1,0,0,1,0,5,1,0.007386487037914865,0.7203468659045219,0.004219409282700422,0.7428571428571429,0.13131313131313133,0.0,0.0,0.017503998166288955
9043,NE79174,0,1,0,0,0,39,1,1,1,1,1,5,1,3,5,1,0.04284191862528111,0.41235834808613636,0.0379746835443038,0.05714285714285714,1.0,0.6,0.75,0.11610254432733735
